"title","release_year","runtime_minutes","rating","box_office","director_id","country_id"
"Empire of Light","2022","115",,"11395604",,
"The Whale","2022","117",,"55101305",,
"Something from Tiffany's","2022","87",,"0",,
"Night at the Museum: Kahmunrah Rises Again","2022","77",,"0",,
"Puss in Boots: The Last Wish","2022","103",,"484700000",,
"The Boss Baby: Christmas Bonus","2022","45",,"0",,
"The First Slam Dunk","2022","125",,"258000000",,
"Venus","2022","101",,"0",,
"Savage Salvation","2022","101",,"0",,
"Emancipation","2022","132",,"0",,
"Violent Night","2022","111",,"75734910",,
"My Name Is Vendetta","2022","90",,"0",,
"Smoking Causes Coughing","2022","77",,"0",,
"Enola Holmes 2","2022","131",,"0",,
"Troll","2022","104",,"0",,
"That Time I Got Reincarnated as a Slime the Movie: Scarlet Bond","2022","108",,"11628645",,
"White Noise","2022","136",,"71476",,
"Roald Dahl's Matilda the Musical","2022","117",,"37289659",,
"The Swimmers","2022","134",,"0",,
"The Guardians of the Galaxy Holiday Special","2022","45",,"0",,
"The Noel Diary","2022","99",,"0",,
"Strange World","2022","102",,"73621640",,
"Glass Onion: A Knives Out Mystery","2022","140",,"15000000",,
"Devotion","2022","139",,"20000000",,
"Lady Chatterley's Lover","2022","126",,"0",,
"Scrooge: A Christmas Carol","2022","97",,"0",,
"Return to Seoul","2022","119",,"1594998",,
"Bones and All","2022","131",,"15234907",,
"Viking Wolf","2022","97",,"0",,
"Slumberland","2022","117",,"0",,
"Disenchanted","2022","119",,"0",,
"She Said","2022","129",,"13900000",,
"Diabolik: Ginko Attacks!","2022","111",,"1228459",,
"The Menu","2022","107",,"79628200",,
"Lamborghini: The Man Behind the Legend","2022","97",,"0",,
"Poker Face","2022","94",,"0",,
"R.I.P.D. 2: Rise of the Damned","2022","102",,"0",,
"Suzume","2022","121",,"323638107",,
"The Fabelmans","2022","151",,"45629909",,
"Lost Bullet 2","2022","98",,"0",,
"Falling for Christmas","2022","95",,"0",,
"The Son","2022","123",,"3564844",,
"Spirited","2022","127",,"0",,
"Guillermo del Toro's Pinocchio","2022","117",,"0",,
"Black Panther: Wakanda Forever","2022","162",,"859102154",,
"Selena Gomez: My Mind & Me","2022","95",,"0",,
"Living","2022","102",,"6999027",,
"The Wonder","2022","108",,"0",,
"Close","2022","104",,"3129968",,
"Masquerade","2022","142",,"6667598",,
"On the Line","2022","104",,"0",,
"The Lair","2022","93",,"0",,
"Armageddon Time","2022","114",,"6524886",,
"Causeway","2022","96",,"0",,
"Beyond the Universe","2022","126",,"0",,
"Strangeness","2022","103",,"0",,
"Hellhole","2022","90",,"0",,
"Robbing Mussolini","2022","99",,"0",,
"Cairo Conspiracy","2022","121",,"3646605",,
"Prey for the Devil","2022","93",,"37655699",,
"Aftersun","2022","101",,"7834405",,
"Wendell & Wild","2022","105",,"0",,
"Deadstream","2022","88",,"1031519",,
"Jerry & Marge Go Large","2022","96",,"0",,
"My Policeman","2022","113",,"0",,
"The Banshees of Inisherin","2022","114",,"49300000",,
"The School for Good and Evil","2022","149",,"0",,
"The Good Nurse","2022","121",,"0",,
"Black Adam","2022","125",,"393452111",,
"Batman and Superman: Battle of the Super Sons","2022","80",,"0",,
"Black Adam: Saviour or Destroyer?","2022","22",,"0",,
"The Curse of Bridge Hollow","2022","89",,"0",,
"Till","2022","131",,"11498884",,
"The Innocent","2022","99",,"5175806",,
"Simone: Woman of the Century","2022","140",,"0",,
"Halloween Ends","2022","111",,"104374176",,
"Rosaline","2022","97",,"0",,
"Grimcutty","2022","101",,"0",,
"Old People","2022","101",,"0",,
"Piggy","2022","99",,"543064",,
"Lyle, Lyle, Crocodile","2022","106",,"104088441",,
"All Quiet on the Western Front","2022","147",,"0",,
"Significant Other","2022","85",,"0",,
"God's Crooked Lines","2022","155",,"0",,
"20th Century Girl","2022","119",,"0",,
"The Stranger","2022","117",,"149441",,
"Terrifier 2","2022","138",,"15741780",,
"Monster High: The Movie","2022","89",,"0",,
"November","2022","105",,"18114769",,
"Mr. Harrigan's Phone","2022","105",,"0",,
"Dead for a Dollar","2022","106",,"81403",,
"Luckiest Girl Alive","2022","113",,"0",,
"Sick of Myself","2022","97",,"1051375",,
"EO","2022","88",,"1068353",,
"Bros","2022","115",,"14781779",,
"Dry","2022","124",,"1907869",,
"Argentina 1985","2022","141",,"58424000",,
"Entergalactic","2022","93",,"0",,
"Hellraiser","2022","121",,"0",,
"The Munsters","2022","110",,"0",,
"Amsterdam","2022","134",,"31245810",,
"Hocus Pocus 2","2022","107",,"0",,
"Werewolf by Night","2022","55",,"0",,
"The Offering","2022","93",,"0",,
"The Infernal Machine","2022","107",,"0",,
"Smile","2022","115",,"217408513",,
"Bandit","2022","126",,"0",,
"TÁR","2022","158",,"29048571",,
"The Greatest Beer Run Ever","2022","126",,"0",,
"Lou","2022","107",,"0",,
"The Enforcer","2022","91",,"0",,
"Meet Cute","2022","90",,"0",,
"Project Wolf Hunting","2022","122",,"20541",,
"Don't Worry Darling","2022","123",,"86700000",,
"Triangle of Sadness","2022","147",,"24733572",,
"Pearl","2022","102",,"10139416",,
"Goodnight Mommy","2022","91",,"0",,
"Confess, Fletch","2022","99",,"500000",,
"The Woman King","2022","135",,"97300000",,
"Blonde","2022","167",,"0",,
"V/H/S/99","2022","109",,"0",,
"Jeepers Creepers: Reborn","2022","88",,"6175213",,
"Cuando sea joven","2022","115",,"587339",,
"Do Revenge","2022","118",,"0",,
"Sick","2022","83",,"0",,
"The Chalk Line","2022","106",,"0",,
"No Limit","2022","119",,"0",,
"Drifting Home","2022","121",,"0",,
"Athena","2022","97",,"0",,
"Sisu","2022","91",,"14281199",,
"End of the Road","2022","89",,"0",,
"See How They Run","2022","99",,"21921551",,
"Weird: The Al Yankovic Story","2022","108",,"0",,
"Barbarian","2022","102",,"45400000",,
"About Fate","2022","100",,"504843",,
"Ticket to Paradise","2022","104",,"168800000",,
"Medieval","2022","126",,"4311284",,
"Obi-Wan Kenobi: A Jedi's Return","2022","60",,"0",,
"Revoir Paris","2022","103",,"3614838",,
"Kompromat","2022","127",,"4283431",,
"Pinocchio","2022","105",,"0",,
"Clerks III","2022","100",,"4717597",,
"Love in the Villa","2022","114",,"0",,
"Loving Adults","2022","106",,"0",,
"Me Time","2022","105",,"0",,
"Samaritan","2022","102",,"0",,
"The Invitation","2022","105",,"33628000",,
"After Ever Happy","2022","95",,"19238073",,
"Tad, the Lost Explorer and the Emerald Tablet","2022","89",,"32800000",,
"Three Thousand Years of Longing","2022","108",,"20300000",,
"I Came By","2022","110",,"0",,
"Inside the Mind of a Cat","2022","67",,"0",,
"The Next 365 Days","2022","112",,"0",,
"Vesper","2022","112",,"889529",,
"Look Both Ways","2022","110",,"0",,
"Wifelike","2022","106",,"0",,
"Emily the Criminal","2022","97",,"2157673",,
"Secret Headquarters","2022","104",,"0",,
"Day Shift","2022","113",,"0",,
"Fall","2022","107",,"17363261",,
"Beast","2022","92",,"56000000",,
"Groot Takes a Bath","2022","6",,"0",,
"Groot's Pursuit","2022","6",,"0",,
"The Little Guy","2022","6",,"0",,
"Groot's First Steps","2022","6",,"0",,
"One Piece Film Red","2022","115",,"171315305",,
"Carter","2022","132",,"0",,
"Luck","2022","105",,"0",,
"Bodies Bodies Bodies","2022","94",,"13900000",,
"Warriors of Future","2022","101",,"100730000",,
"Bullet Train","2022","126",,"239300000",,
"Emergency Declaration","2022","140",,"19200000",,
"Prey","2022","100",,"0",,
"Not Okay","2022","103",,"0",,
"Purple Hearts","2022","122",,"0",,
"Vengeance","2022","108",,"4225720",,
"Orphan: First Kill","2022","99",,"9572765",,
"DC League of Super-Pets","2022","105",,"203000000",,
"Honor Society","2022","97",,"0",,
"The Beasts","2022","138",,"10238603",,
"Nope","2022","130",,"170823080",,
"Alienoid","2022","142",,"12109608",,
"Magnum Opus","2022","5",,"0",,
"Thirteen Lives","2022","147",,"0",,
"Padre no hay más que uno 3","2022","98",,"0",,
"The Railway Children Return","2022","95",,"457433",,
"Mrs. Harris Goes to Paris","2022","116",,"10370305",,
"Where the Crawdads Sing","2022","126",,"144353965",,
"Paws of Fury: The Legend of Hank","2022","94",,"42500000",,
"The Killer","2022","95",,"595112",,
"The Night of the 12th","2022","114",,"3467232",,
"Holy Spider","2022","118",,"1252637",,
"The Gray Man","2022","129",,"454023",,
"Z-O-M-B-I-E-S 3","2022","88",,"0",,
"Dangerous Liaisons","2022","109",,"0",,
"Girl in the Picture","2022","101",,"0",,
"Hello, Goodbye, and Everything in Between","2022","83",,"0",,
"Thor: Love and Thunder","2022","119",,"760900000",,
"Persuasion","2022","108",,"0",,
"Employee of the Month","2022","83",,"0",,
"Decision to Leave","2022","138",,"16914773",,
"Minions: The Rise of Gru","2022","87",,"940203765",,
"Marcel the Shell with Shoes On","2022","90",,"6909209",,
"The Sea Beast","2022","115",,"0",,
"Rise","2022","113",,"0",,
"Elvis","2022","159",,"288670284",,
"Abandoned","2022","102",,"60500",,
"Cha Cha Real Smooth","2022","108",,"0",,
"The Black Phone","2022","103",,"161440742",,
"Spiderhead","2022","107",,"0",,
"The Princess","2022","94",,"0",,
"Good Luck to You, Leo Grande","2022","97",,"7589829",,
"Incredible But True","2022","74",,"2329813",,
"Lightyear","2022","105",,"226425420",,
"The Witch: Part 2. The Other One","2022","137",,"23068596",,
"Dragon Ball Super: Super Hero","2022","99",,"86600000",,
"Broker","2022","129",,"18632208",,
"Good Boy","2022","80",,"0",,
"Watcher","2022","96",,"2543216",,
"Hustle","2022","117",,"0",,
"Fire Island","2022","106",,"0",,
"South Park the Streaming Wars","2022","49",,"0",,
"Jurassic World Dominion","2022","147",,"1004004592",,
"Interceptor","2022","98",,"0",,
"The Bob's Burgers Movie","2022","101",,"34148750",,
"Crimes of the Future","2022","107",,"4551565",,
"Ricky Gervais: SuperNature","2022","64",,"0",,
"Top Gun: Maverick","2022","131",,"1488732821",,
"Jackass 4.5","2022","90",,"0",,
"The Quintessential Quintuplets Movie","2022","136",,"17288993",,
"Men","2022","100",,"11152071",,
"Chip 'n Dale: Rescue Rangers","2022","99",,"623190",,
"A Perfect Pairing","2022","101",,"0",,
"Final Cut","2022","110",,"2046233",,
"The Roundup","2022","106",,"101166707",,
"Vendetta","2022","96",,"0",,
"Shark Bait","2022","87",,"1824152",,
"Monstrous","2022","89",,"138450",,
"Last Seen Alive","2022","95",,"5950199",,
"The Quiet Girl","2022","94",,"6",,
"Firestarter","2022","94",,"15000000",,
"The Valet","2022","124",,"0",,
"Senior Year","2022","114",,"0",,
"The Takedown","2022","119",,"0",,
"Along for the Ride","2022","106",,"0",,
"Black Site","2022","99",,"0",,
"Tenor","2022","100",,"0",,
"Doctor Strange in the Multiverse of Madness","2022","126",,"955775804",,
"Sniper: The White Raven","2022","120",,"881",,
"Crush","2022","92",,"0",,
"Memory","2022","114",,"13900000",,
"Downton Abbey: A New Era","2022","124",,"92651384",,
"365 Days: This Day","2022","111",,"0",,
"Virus: 32","2022","90",,"0",,
"The Unbearable Weight of Massive Talent","2022","107",,"29116320",,
"Choose or Die","2022","85",,"0",,
"Father Stu","2022","124",,"21591034",,
"Metal Lords","2022","97",,"0",,
"All the Old Knives","2022","101",,"0",,
"Return to Space","2022","128",,"0",,
"¿Y Cómo Es Él?","2022","95",,"1478358",,
"The Northman","2022","137",,"69633110",,
"Fantastic Beasts: The Secrets of Dumbledore","2022","142",,"407200000",,
"You Won't Be Alone","2022","108",,"125000",,
"Operation Mincemeat","2022","128",,"0",,
"Rise","2022","117",,"11196824",,
"Sonic the Hedgehog 2","2022","123",,"405421518",,
"Morbius","2022","105",,"167635712",,
"Infinite Storm","2022","97",,"1707067",,
"The Bubble","2022","127",,"0",,
"The Cellar","2022","94",,"0",,
"The Lost City","2022","112",,"192907684",,
"Apollo 10½: A Space Age Childhood","2022","97",,"0",,
"Shut In","2022","90",,"304106",,
"RRR","2022","185",,"160000000",,
"Everything Everywhere All at Once","2022","140",,"139200000",,
"Incantation","2022","111",,"5700000",,
"Black Crab","2022","109",,"0",,
"Umma","2022","83",,"2100000",,
"Dual","2022","95",,"0",,
"Cheaper by the Dozen","2022","107",,"0",,
"Rescued by Ruby","2022","93",,"0",,
"Speak No Evil","2022","97",,"631249",,
"X","2022","106",,"15113105",,
"Run to You","2022","113",,"0",,
"The Bad Guys","2022","100",,"250162278",,
"Deep Water","2022","116",,"0",,
"Full Time","2022","88",,"42566",,
"Notre-Dame on Fire","2022","109",,"0",,
"Ambulance","2022","136",,"52303589",,
"Windfall","2022","93",,"0",,
"The Exorcism of God","2022","98",,"0",,
"The Adam Project","2022","106",,"0",,
"The Contractor","2022","103",,"2122288",,
"Turning Red","2022","100",,"0",,
"Goliath","2022","121",,"0",,
"After Yang","2022","96",,"131465",,
"Hatching","2022","91",,"508000",,
"The Weekend Away","2022","90",,"0",,
"Fresh","2022","115",,"0",,
"Zero Fucks Given","2022","115",,"0",,
"The Batman","2022","177",,"772319315",,
"Restless","2022","95",,"0",,
"The Outfit","2022","105",,"4000000",,
"Studio 666","2022","106",,"3018515",,
"No Exit","2022","96",,"0",,
"The Jack in the Box: Awakening","2022","89",,"1147001",,
"Maigret","2022","88",,"5934907",,
"The Ledge","2022","86",,"685303",,
"Texas Chainsaw Massacre","2022","83",,"0",,
"Fistful of Vengeance","2022","97",,"0",,
"Dog","2022","101",,"84774243",,
"Ennio","2022","156",,"4332386",,
"Chickenhare and the Hamster of Darkness","2022","91",,"0",,
"Retirement Home","2022","97",,"0",,
"Bubble","2022","101",,"0",,
"Love Tactics","2022","97",,"0",,
"The In Between","2022","116",,"0",,
"Tall Girl 2","2022","97",,"0",,
"Love and Leashes","2022","118",,"0",,
"Bigbug","2022","110",,"0",,
"Against the Ice","2022","101",,"0",,
"Blacklight","2022","104",,"15902207",,
"Kimi","2022","89",,"0",,
"I Want You Back","2022","117",,"0",,
"Uncharted","2022","116",,"407141258",,
"The Privilege","2022","107",,"0",,
"The Wannabes","2022","102",,"2627605",,
"Marry Me","2022","112",,"44000000",,
"Death on the Nile","2022","127",,"137307235",,
"Through My Window","2022","112",,"0",,
"The Tinder Swindler","2022","114",,"0",,
"Superwho?","2022","82",,"7375119",,
"Moonfall","2022","131",,"67319703",,
"Jackass Forever","2022","96",,"80340218",,
"Hotel Transylvania: Transformania","2022","92",,"18500000",,
"Home Team","2022","95",,"0",,
"The Requin","2022","89",,"130493",,
"The Ice Age Adventures of Buck Wild","2022","82",,"0",,
"Clean","2022","93",,"0",,
"The Grandmother","2022","101",,"1817696",,
"Last Looks","2022","110",,"365644",,
"Tom and Jerry Cowboy Up!","2022","75",,"0",,
"My Father's Violin","2022","112",,"0",,
"Redeeming Love","2022","134",,"9464198",,
"The King's Daughter","2022","94",,"2200000",,
"The Royal Treatment","2022","96",,"0",,
"Fireheart","2022","92",,"0",,
"The House","2022","97",,"0",,
"Sex Appeal","2022","90",,"0",,
"Brazen","2022","94",,"0",,
"Gold","2022","97",,"176048",,
"Farewell, Mr. Haffmann","2022","115",,"0",,
"Scream","2022","114",,"137743924",,
"Project Gemini","2022","98",,"211674",,
"Four to Dinner","2022","104",,"0",,
"The 355","2022","122",,"55700000",,
"Harry Potter 20th Anniversary: Return to Hogwarts","2022","103",,"0",,
"Munich – The Edge of War","2021","130",,"0",,
"Death to 2021","2021","60",,"0",,
"7 Women and a Murder","2021","84",,"0",,
"American Underdog","2021","112",,"26514814",,
"Jujutsu Kaisen 0","2021","105",,"195870885",,
"The King's Man","2021","131",,"125897478",,
"Serial (Bad) Weddings 3","2021","97",,"27832384",,
"Fortress","2021","100",,"52169",,
"Swan Song","2021","112",,"0",,
"Mother/Android","2021","111",,"0",,
"Cyrano","2021","122",,"3000000",,
"The Tender Bar","2021","104",,"0",,
"South Park: Post COVID: The Return of COVID","2021","62",,"0",,
"Minnal Murali","2021","158",,"0",,
"The Matrix Resurrections","2021","147",,"156497322",,
"Diabolik","2021","133",,"3189418",,
"Vicky and Her Mystery","2021","84",,"4181043",,
"A Hero","2021","127",,"0",,
"Spider-Man: No Way Home","2021","148",,"1921847111",,
"The Lost Daughter","2021","122",,"703281",,
"Anonymously Yours","2021","101",,"0",,
"Red Rocket","2021","130",,"2200000",,
"Being the Ricardos","2021","132",,"0",,
"The Hating Game","2021","102",,"0",,
"Don't Look Up","2021","138",,"791863",,
"Christmas with the Tuches","2021","101",,"19259766",,
"West Side Story","2021","156",,"76016171",,
"The Tragedy of Macbeth","2021","105",,"176248",,
"Back to the Outback","2021","92",,"0",,
"Encounter","2021","108",,"0",,
"Silent Night","2021","92",,"438825",,
"Single All the Way","2021","99",,"0",,
"Diary of a Wimpy Kid","2021","58",,"0",,
"Nightmare Alley","2021","150",,"39629195",,
"The Advent Calendar","2021","104",,"456555",,
"Sing 2","2021","109",,"408402685",,
"Megaboa","2021","100",,"0",,
"A Castle for Christmas","2021","98",,"0",,
"Licorice Pizza","2021","133",,"33276075",,
"South Park: Post COVID","2021","59",,"0",,
"Far from the Tree","2021","7",,"0",,
"8-Bit Christmas","2021","98",,"0",,
"The Hand of God","2021","130",,"167909",,
"The Unforgivable","2021","112",,"0",,
"House of Gucci","2021","158",,"153235995",,
"A Boy Called Christmas","2021","104",,"3700000",,
"Resident Evil: Welcome to Raccoon City","2021","107",,"41914915",,
"Black Friday","2021","84",,"0",,
"C'mon C'mon","2021","109",,"4300000",,
"The Princess Switch 3: Romancing the Star","2021","106",,"0",,
"King Richard","2021","144",,"39400000",,
"Ghostbusters: Afterlife","2021","124",,"204334455",,
"All Too Well: The Short Film","2021","15",,"0",,
"14 Peaks: Nothing Is Impossible","2021","101",,"0",,
"The Simpsons in Plusaversary","2021","4",,"0",,
"Belfast","2021","98",,"49158343",,
"Apex","2021","108",,"0",,
"Multiverse","2021","93",,"0",,
"Ciao Alberto","2021","7",,"0",,
"Home Sweet Home Alone","2021","93",,"0",,
"tick, tick... BOOM!","2021","115",,"0",,
"Clifford the Big Red Dog","2021","97",,"107347356",,
"One Shot","2021","97",,"29439",,
"Dangerous","2021","99",,"0",,
"Love Hard","2021","105",,"0",,
"Happening","2021","100",,"171765",,
"Spencer","2021","116",,"25246967",,
"Finch","2021","115",,"0",,
"Red Notice","2021","118",,"178143",,
"Paris, 13th District","2021","106",,"2480870",,
"Eternals","2021","156",,"402064899",,
"Sword Art Online the Movie – Progressive – Aria of a Starless Night","2021","97",,"14037060",,
"Army of Thieves","2021","127",,"46900000",,
"The Burning Sea","2021","104",,"2836382",,
"Paranormal Activity: Next of Kin","2021","98",,"0",,
"Compartment No. 6","2021","106",,"0",,
