title,release_year,runtime_minutes,rating,box_office,director_id,country_id
Mavka: The Forest Song,2023,99,PG,17974964,1,1
Creed III,2023,116,PG-13,275300000,1,1
The Crime Is Mine,2023,103,12,10436638,1,1
We Have a Ghost,2023,127,PG-13,0,1,1
Luther: The Fallen Sun,2023,129,R,0,1,1
Die Hart,2023,84,MA 15+,0,1,1
Cocaine Bear,2023,95,R,88314672,1,1
Return,2023,92,NR,0,1,1
The Strays,2023,100,R,0,1,1
Kill Boksoon,2023,137,R,0,1,1
Unlocked,2023,117,16,0,1,1
Perfect Addiction,2023,97,R,0,1,1
Marlowe,2023,109,R,6262663,1,1
Ant-Man and the Wasp: Quantumania,2023,125,PG-13,476071180,1,1
BlackBerry,2023,120,R,2600000,1,1
Huesera: The Bone Woman,2023,97,NR,0,1,1
Sharper,2023,115,R,0,1,1
Your Place or Mine,2023,112,PG-13,0,1,1
Magic Mike's Last Dance,2023,112,R,52000000,1,1
Asterix & Obelix: The Middle Kingdom,2023,112,PG,46497678,1,1
Knock at the Cabin,2023,100,R,54700000,1,1
Infinity Pool,2023,118,R,5078400,1,1
Winnie the Pooh: Blood and Honey,2023,84,NR,7717044,1,1
The Wandering Earth II,2023,173,NR,5,1,1
You People,2023,117,R,0,1,1
Missing,2023,111,PG-13,45100756,1,1
Teen Wolf: The Movie,2023,140,R,0,1,1
Skinamarink,2023,100,NR,2131183,1,1
The Devil Conspiracy,2023,111,R,0,1,1
JUNG_E,2023,98,12,0,1,1
Plane,2023,107,R,74515586,1,1
Alibi.com 2,2023,88,12+,34112816,1,1
Transfusion,2023,105,R,0,1,1
Mummies,2023,88,PG,53400000,1,1
Operation Fortune: Ruse de Guerre,2023,113,R,48983306,1,1
"Alice, Darling",2022,90,R,121067,1,1
A Man Called Otto,2022,126,PG-13,108961677,1,1
Shotgun Wedding,2022,101,R,4495365,1,1
M3GAN,2022,102,PG-13,181796517,1,1
"The Boy, the Mole, the Fox and the Horse",2022,35,G,0,1,1
Women Talking,2022,104,PG-13,7589419,1,1
The Man from Toronto,2022,113,PG-13,0,1,1
The Great Day,2022,90,T,0,1,1
Mira,2022,110,12,0,1,1
The Pale Blue Eye,2022,128,R,0,1,1
Babylon,2022,189,R,65267446,1,1
The Eight Mountains,2022,147,NR,9494985,1,1
The Seven Deadly Sins: Grudge of Edinburgh Part 1,2022,52,PG-13,0,1,1
Whitney Houston: I Wanna Dance with Somebody,2022,144,PG-13,59800000,1,1
Mindcage,2022,97,R,0,1,1
Little Eggs: A Frozen Rescue,2022,91,U,0,1,1
Avatar: The Way of Water,2022,192,PG-13,2320250281,1,1
Empire of Light,2022,115,R,11395604,1,1
The Whale,2022,117,R,55101305,1,1
Something from Tiffany's,2022,87,PG,0,1,1
Night at the Museum: Kahmunrah Rises Again,2022,77,PG,0,1,1
Puss in Boots: The Last Wish,2022,103,PG,484700000,1,1
The Boss Baby: Christmas Bonus,2022,45,PG,0,1,1
The First Slam Dunk,2022,125,PG-13,258000000,1,1
Venus,2022,101,R,0,1,1
Savage Salvation,2022,101,R,0,1,1
Emancipation,2022,132,R,0,1,1
Violent Night,2022,111,R,75734910,1,1
My Name Is Vendetta,2022,90,R,0,1,1
Smoking Causes Coughing,2022,77,NR,0,1,1
Enola Holmes 2,2022,131,PG-13,0,1,1
Troll,2022,104,PG-13,0,1,1
That Time I Got Reincarnated as a Slime the Movie: Scarlet Bond,2022,108,PG-13,11628645,1,1
White Noise,2022,136,R,71476,1,1
Roald Dahl's Matilda the Musical,2022,117,PG,37289659,1,1
The Swimmers,2022,134,PG-13,0,1,1
The Guardians of the Galaxy Holiday Special,2022,45,PG-13,0,1,1
The Noel Diary,2022,99,PG,0,1,1
Strange World,2022,102,PG,73621640,1,1
Glass Onion: A Knives Out Mystery,2022,140,PG-13,15000000,1,1
Devotion,2022,139,PG-13,20000000,1,1
Lady Chatterley's Lover,2022,126,R,0,1,1
Scrooge: A Christmas Carol,2022,97,G,0,1,1
Return to Seoul,2022,119,R,1594998,1,1
Bones and All,2022,131,R,15234907,1,1
Viking Wolf,2022,97,R,0,1,1
Slumberland,2022,117,PG,0,1,1
Disenchanted,2022,119,PG,0,1,1
She Said,2022,129,R,13900000,1,1
Diabolik: Ginko Attacks!,2022,111,12,1228459,1,1
The Menu,2022,107,R,79628200,1,1
Lamborghini: The Man Behind the Legend,2022,97,R,0,1,1
Poker Face,2022,94,PG-13,0,1,1
R.I.P.D. 2: Rise of the Damned,2022,102,PG-13,0,1,1
Suzume,2022,121,PG,323638107,1,1
The Fabelmans,2022,151,PG-13,45629909,1,1
Lost Bullet 2,2022,98,R,0,1,1
Falling for Christmas,2022,95,PG,0,1,1
The Son,2022,123,PG-13,3564844,1,1
Spirited,2022,127,PG-13,0,1,1
Guillermo del Toro's Pinocchio,2022,117,PG,0,1,1
Black Panther: Wakanda Forever,2022,162,PG-13,859102154,1,1
Selena Gomez: My Mind & Me,2022,95,R,0,1,1
Living,2022,102,PG-13,6999027,1,1
The Wonder,2022,108,R,0,1,1
Close,2022,104,PG-13,3129968,1,1
Masquerade,2022,142,MA 15+,6667598,1,1
On the Line,2022,104,R,0,1,1
The Lair,2022,93,18,0,1,1
Armageddon Time,2022,114,R,6524886,1,1
Causeway,2022,96,R,0,1,1
Beyond the Universe,2022,126,PG-13,0,1,1
Strangeness,2022,103,T,0,1,1
Hellhole,2022,90,R,0,1,1
Robbing Mussolini,2022,99,16,0,1,1
Cairo Conspiracy,2022,121,13,3646605,1,1
Prey for the Devil,2022,93,PG-13,37655699,1,1
Aftersun,2022,101,R,7834405,1,1
Wendell & Wild,2022,105,PG-13,0,1,1
Deadstream,2022,88,NR,1031519,1,1
Jerry & Marge Go Large,2022,96,PG-13,0,1,1
My Policeman,2022,113,R,0,1,1
The Banshees of Inisherin,2022,114,R,49300000,1,1
The School for Good and Evil,2022,149,PG-13,0,1,1
The Good Nurse,2022,121,R,0,1,1
Black Adam,2022,125,PG-13,393452111,1,1
Batman and Superman: Battle of the Super Sons,2022,80,PG-13,0,1,1
Black Adam: Saviour or Destroyer?,2022,22,NR,0,1,1
The Curse of Bridge Hollow,2022,89,PG-13,0,1,1
Till,2022,131,PG-13,11498884,1,1
The Innocent,2022,99,M,5175806,1,1
Simone: Woman of the Century,2022,140,12,0,1,1
Halloween Ends,2022,111,R,104374176,1,1
Rosaline,2022,97,PG-13,0,1,1
Grimcutty,2022,101,R,0,1,1
Old People,2022,101,16,0,1,1
Piggy,2022,99,NR,543064,1,1
"Lyle, Lyle, Crocodile",2022,106,PG,104088441,1,1
All Quiet on the Western Front,2022,147,R,0,1,1
Significant Other,2022,85,R,0,1,1
God's Crooked Lines,2022,155,16,0,1,1
20th Century Girl,2022,119,12,0,1,1
The Stranger,2022,117,R,149441,1,1
Terrifier 2,2022,138,NR,15741780,1,1
Monster High: The Movie,2022,89,G,0,1,1
November,2022,105,M,18114769,1,1
Mr. Harrigan's Phone,2022,105,PG-13,0,1,1
Dead for a Dollar,2022,106,R,81403,1,1
Luckiest Girl Alive,2022,113,R,0,1,1
Sick of Myself,2022,97,NR,1051375,1,1
EO,2022,88,NR,1068353,1,1
Bros,2022,115,R,14781779,1,1
Dry,2022,124,T,1907869,1,1
Argentina 1985,2022,141,R,58424000,1,1
Entergalactic,2022,93,R,0,1,1
Hellraiser,2022,121,R,0,1,1
The Munsters,2022,110,PG,0,1,1
Amsterdam,2022,134,R,31245810,1,1
Hocus Pocus 2,2022,107,PG,0,1,1
Werewolf by Night,2022,55,PG-13,0,1,1
The Offering,2022,93,R,0,1,1
The Infernal Machine,2022,107,R,0,1,1
Smile,2022,115,R,217408513,1,1
Bandit,2022,126,R,0,1,1
TÃR,2022,158,R,29048571,1,1
The Greatest Beer Run Ever,2022,126,R,0,1,1
Lou,2022,107,R,0,1,1
The Enforcer,2022,91,R,0,1,1
Meet Cute,2022,90,R,0,1,1
Project Wolf Hunting,2022,122,R18+,20541,1,1
Don't Worry Darling,2022,123,R,86700000,1,1
Triangle of Sadness,2022,147,R,24733572,1,1
Pearl,2022,102,R,10139416,1,1
Goodnight Mommy,2022,91,R,0,1,1
"Confess, Fletch",2022,99,R,500000,1,1
The Woman King,2022,135,PG-13,97300000,1,1
Blonde,2022,167,NC-17,0,1,1
V/H/S/99,2022,109,NR,0,1,1
Jeepers Creepers: Reborn,2022,88,R,6175213,1,1
Cuando sea joven,2022,115,PG,587339,1,1
Do Revenge,2022,118,R,0,1,1
Sick,2022,83,R,0,1,1
The Chalk Line,2022,106,PG-13,0,1,1
No Limit,2022,119,12,0,1,1
Drifting Home,2022,121,PG,0,1,1
Athena,2022,97,R,0,1,1
Sisu,2022,91,R,14281199,1,1
End of the Road,2022,89,R,0,1,1
See How They Run,2022,99,PG-13,21921551,1,1
Weird: The Al Yankovic Story,2022,108,PG-13,0,1,1
Barbarian,2022,102,R,45400000,1,1
About Fate,2022,100,R,504843,1,1
Ticket to Paradise,2022,104,PG-13,168800000,1,1
Medieval,2022,126,R,4311284,1,1
Obi-Wan Kenobi: A Jedi's Return,2022,60,PG-13,0,1,1
Revoir Paris,2022,103,12,3614838,1,1
Kompromat,2022,127,M,4283431,1,1
Pinocchio,2022,105,PG,0,1,1
Clerks III,2022,100,R,4717597,1,1
Love in the Villa,2022,114,10,0,1,1
Loving Adults,2022,106,16,0,1,1
Me Time,2022,105,R,0,1,1
Samaritan,2022,102,PG-13,0,1,1
The Invitation,2022,105,PG-13,33628000,1,1
After Ever Happy,2022,95,R,19238073,1,1
"Tad, the Lost Explorer and the Emerald Tablet",2022,89,PG,32800000,1,1
Three Thousand Years of Longing,2022,108,R,20300000,1,1
I Came By,2022,110,R,0,1,1
Inside the Mind of a Cat,2022,67,10,0,1,1
The Next 365 Days,2022,112,R,0,1,1
Vesper,2022,112,MA 15+,889529,1,1
Look Both Ways,2022,110,PG-13,0,1,1
Wifelike,2022,106,R,0,1,1
Emily the Criminal,2022,97,R,2157673,1,1
Secret Headquarters,2022,104,PG,0,1,1
Day Shift,2022,113,R,0,1,1
Fall,2022,107,PG-13,17363261,1,1
Beast,2022,92,R,56000000,1,1
Groot Takes a Bath,2022,6,PG,0,1,1
Groot's Pursuit,2022,6,PG,0,1,1
The Little Guy,2022,6,PG,0,1,1
Groot's First Steps,2022,6,PG,0,1,1
One Piece Film Red,2022,115,PG-13,171315305,1,1
Carter,2022,132,NC-17,0,1,1
Luck,2022,105,G,0,1,1
Bodies Bodies Bodies,2022,94,R,13900000,1,1
Warriors of Future,2022,101,PG-13,100730000,1,1
Bullet Train,2022,126,R,239300000,1,1
Emergency Declaration,2022,140,14,19200000,1,1
Prey,2022,100,R,0,1,1
Not Okay,2022,103,R,0,1,1
Purple Hearts,2022,122,PG-13,0,1,1
Vengeance,2022,108,R,4225720,1,1
Orphan: First Kill,2022,99,R,9572765,1,1
DC League of Super-Pets,2022,105,PG,203000000,1,1
Honor Society,2022,97,R,0,1,1
The Beasts,2022,138,NR,10238603,1,1
Nope,2022,130,R,170823080,1,1
Alienoid,2022,142,NR,12109608,1,1
Magnum Opus,2022,5,G,0,1,1
Thirteen Lives,2022,147,PG-13,0,1,1
Padre no hay mÃ¡s que uno 3,2022,98,A,0,1,1
The Railway Children Return,2022,95,PG,457433,1,1
Mrs. Harris Goes to Paris,2022,116,PG,10370305,1,1
Where the Crawdads Sing,2022,126,PG-13,144353965,1,1
Paws of Fury: The Legend of Hank,2022,94,PG,42500000,1,1
The Killer,2022,95,18,595112,1,1
The Night of the 12th,2022,114,M,3467232,1,1
Holy Spider,2022,118,NR,1252637,1,1
The Gray Man,2022,129,PG-13,454023,1,1
Z-O-M-B-I-E-S 3,2022,88,G,0,1,1
Dangerous Liaisons,2022,109,R,0,1,1
Girl in the Picture,2022,101,R,0,1,1
"Hello, Goodbye, and Everything in Between",2022,83,PG-13,0,1,1
Thor: Love and Thunder,2022,119,PG-13,760900000,1,1
Persuasion,2022,108,PG,0,1,1
Employee of the Month,2022,83,M,0,1,1
Decision to Leave,2022,138,NR,16914773,1,1
Minions: The Rise of Gru,2022,87,PG,940203765,1,1
Marcel the Shell with Shoes On,2022,90,PG,6909209,1,1
The Sea Beast,2022,115,PG,0,1,1
Rise,2022,113,PG,0,1,1
Elvis,2022,159,PG-13,288670284,1,1
Abandoned,2022,102,PG-13,60500,1,1
Cha Cha Real Smooth,2022,108,R,0,1,1
The Black Phone,2022,103,R,161440742,1,1
Spiderhead,2022,107,R,0,1,1
The Princess,2022,94,R,0,1,1
"Good Luck to You, Leo Grande",2022,97,R,7589829,1,1
Incredible But True,2022,74,12,2329813,1,1
Lightyear,2022,105,PG,226425420,1,1
The Witch: Part 2. The Other One,2022,137,18,23068596,1,1
Dragon Ball Super: Super Hero,2022,99,PG-13,86600000,1,1
Broker,2022,129,R,18632208,1,1
Good Boy,2022,80,R,0,1,1
Watcher,2022,96,R,2543216,1,1
Hustle,2022,117,R,0,1,1
Fire Island,2022,106,R,0,1,1
South Park the Streaming Wars,2022,49,R,0,1,1
Jurassic World Dominion,2022,147,PG-13,1004004592,1,1
Interceptor,2022,98,MA15+,0,1,1
The Bob's Burgers Movie,2022,101,PG-13,34148750,1,1
Crimes of the Future,2022,107,R,4551565,1,1
Ricky Gervais: SuperNature,2022,64,R,0,1,1
Top Gun: Maverick,2022,131,PG-13,1488732821,1,1
Jackass 4.5,2022,90,R18+,0,1,1
The Quintessential Quintuplets Movie,2022,136,PG,17288993,1,1
Men,2022,100,R,11152071,1,1
Chip 'n Dale: Rescue Rangers,2022,99,PG,623190,1,1
A Perfect Pairing,2022,101,PG,0,1,1
Final Cut,2022,110,NR,2046233,1,1
The Roundup,2022,106,PG,101166707,1,1
Vendetta,2022,96,R,0,1,1
Shark Bait,2022,87,16,1824152,1,1
Monstrous,2022,89,PG-13,138450,1,1
Last Seen Alive,2022,95,R,5950199,1,1
The Quiet Girl,2022,94,M,6,1,1
Firestarter,2022,94,R,15000000,1,1
The Valet,2022,124,PG-13,0,1,1
Senior Year,2022,114,R,0,1,1
The Takedown,2022,119,16,0,1,1
Along for the Ride,2022,106,10,0,1,1
Black Site,2022,99,R,0,1,1
Tenor,2022,100,12,0,1,1
Doctor Strange in the Multiverse of Madness,2022,126,PG-13,955775804,1,1
Sniper: The White Raven,2022,120,R,881,1,1
Crush,2022,92,16,0,1,1
Memory,2022,114,R,13900000,1,1
Downton Abbey: A New Era,2022,124,PG,92651384,1,1
365 Days: This Day,2022,111,R,0,1,1
Virus: 32,2022,90,16,0,1,1
The Unbearable Weight of Massive Talent,2022,107,R,29116320,1,1
Choose or Die,2022,85,NR,0,1,1
Father Stu,2022,124,R,21591034,1,1
Metal Lords,2022,97,R,0,1,1
All the Old Knives,2022,101,R,0,1,1
Return to Space,2022,128,16,0,1,1
Â¿Y CÃ³mo Es Ãl?,2022,95,PG-13,1478358,1,1
The Northman,2022,137,R,69633110,1,1
Fantastic Beasts: The Secrets of Dumbledore,2022,142,PG-13,407200000,1,1
You Won't Be Alone,2022,108,R,125000,1,1
Operation Mincemeat,2022,128,PG-13,0,1,1
Rise,2022,117,M,11196824,1,1
Sonic the Hedgehog 2,2022,123,PG,405421518,1,1
Morbius,2022,105,PG-13,167635712,1,1
Infinite Storm,2022,97,R,1707067,1,1
The Bubble,2022,127,R,0,1,1
The Cellar,2022,94,13,0,1,1
The Lost City,2022,112,PG-13,192907684,1,1
Apollo 10Â½: A Space Age Childhood,2022,97,PG-13,0,1,1
Shut In,2022,90,R,304106,1,1
RRR,2022,185,NR,160000000,1,1
Everything Everywhere All at Once,2022,140,R,139200000,1,1
Incantation,2022,111,16,5700000,1,1
Black Crab,2022,109,R,0,1,1
Umma,2022,83,PG-13,2100000,1,1
Dual,2022,95,R,0,1,1
Cheaper by the Dozen,2022,107,PG,0,1,1
Rescued by Ruby,2022,93,10,0,1,1
Speak No Evil,2022,97,NR,631249,1,1
X,2022,106,R,15113105,1,1
Run to You,2022,113,NR,0,1,1
The Bad Guys,2022,100,PG,250162278,1,1
Deep Water,2022,116,R,0,1,1
Full Time,2022,88,M,42566,1,1
Notre-Dame on Fire,2022,109,10,0,1,1
Ambulance,2022,136,R,52303589,1,1
Windfall,2022,93,R,0,1,1
The Exorcism of God,2022,98,R,0,1,1
The Adam Project,2022,106,PG-13,0,1,1
The Contractor,2022,103,R,2122288,1,1
Turning Red,2022,100,PG,0,1,1
Goliath,2022,121,M,0,1,1
After Yang,2022,96,PG,131465,1,1
Hatching,2022,91,NR,508000,1,1
The Weekend Away,2022,90,PG-13,0,1,1
Fresh,2022,115,R,0,1,1
Zero Fucks Given,2022,115,16,0,1,1
The Batman,2022,177,PG-13,772319315,1,1
Restless,2022,95,R,0,1,1
The Outfit,2022,105,R,4000000,1,1
Studio 666,2022,106,R,3018515,1,1
No Exit,2022,96,R,0,1,1
The Jack in the Box: Awakening,2022,89,MA 15+,1147001,1,1
Maigret,2022,88,M,5934907,1,1
The Ledge,2022,86,R,685303,1,1
Texas Chainsaw Massacre,2022,83,R,0,1,1
Fistful of Vengeance,2022,97,R,0,1,1
Dog,2022,101,PG-13,84774243,1,1
Ennio,2022,156,NR,4332386,1,1
Chickenhare and the Hamster of Darkness,2022,91,PG,0,1,1
Retirement Home,2022,97,M,0,1,1
Bubble,2022,101,PG,0,1,1
Love Tactics,2022,97,12,0,1,1
The In Between,2022,116,PG-13,0,1,1
Tall Girl 2,2022,97,10,0,1,1
Love and Leashes,2022,118,R,0,1,1
Bigbug,2022,110,R,0,1,1
Against the Ice,2022,101,R,0,1,1
Blacklight,2022,104,PG-13,15902207,1,1
Kimi,2022,89,R,0,1,1
I Want You Back,2022,117,R,0,1,1
Uncharted,2022,116,PG-13,407141258,1,1
The Privilege,2022,107,R,0,1,1
The Wannabes,2022,102,U,2627605,1,1
Marry Me,2022,112,PG-13,44000000,1,1
Death on the Nile,2022,127,PG-13,137307235,1,1
Through My Window,2022,112,R,0,1,1
The Tinder Swindler,2022,114,12,0,1,1
Superwho?,2022,82,13,7375119,1,1
Moonfall,2022,131,PG-13,67319703,1,1
Jackass Forever,2022,96,R,80340218,1,1
Hotel Transylvania: Transformania,2022,92,PG,18500000,1,1
Home Team,2022,95,PG,0,1,1
The Requin,2022,89,R,130493,1,1
The Ice Age Adventures of Buck Wild,2022,82,PG,0,1,1
Clean,2022,93,MA 15+,0,1,1
The Grandmother,2022,101,R,1817696,1,1
Last Looks,2022,110,R,365644,1,1
Tom and Jerry Cowboy Up!,2022,75,G,0,1,1
My Father's Violin,2022,112,12,0,1,1
Redeeming Love,2022,134,PG-13,9464198,1,1
The King's Daughter,2022,94,PG,2200000,1,1
The Royal Treatment,2022,96,G,0,1,1
Fireheart,2022,92,G,0,1,1
The House,2022,97,PG-13,0,1,1
Sex Appeal,2022,90,14,0,1,1
Brazen,2022,94,14,0,1,1
Gold,2022,97,R,176048,1,1
"Farewell, Mr. Haffmann",2022,115,M,0,1,1
Scream,2022,114,R,137743924,1,1
Project Gemini,2022,98,14,211674,1,1
Four to Dinner,2022,104,12,0,1,1
The 355,2022,122,PG-13,55700000,1,1
Harry Potter 20th Anniversary: Return to Hogwarts,2022,103,PG-13,0,1,1
Munich â The Edge of War,2021,130,PG-13,0,1,1
Death to 2021,2021,60,NR,0,1,1
7 Women and a Murder,2021,84,R,0,1,1
American Underdog,2021,112,PG,26514814,1,1
Jujutsu Kaisen 0,2021,105,PG-13,195870885,1,1
The King's Man,2021,131,R,125897478,1,1
Serial (Bad) Weddings 3,2021,97,14,27832384,1,1
Fortress,2021,100,R,52169,1,1
Swan Song,2021,112,R,0,1,1
Mother/Android,2021,111,R,0,1,1
Cyrano,2021,122,PG-13,3000000,1,1
The Tender Bar,2021,104,R,0,1,1
South Park: Post COVID: The Return of COVID,2021,62,R,0,1,1
Minnal Murali,2021,158,12,0,1,1
The Matrix Resurrections,2021,147,R,156497322,1,1
Diabolik,2021,133,12,3189418,1,1
Vicky and Her Mystery,2021,84,10,4181043,1,1
A Hero,2021,127,PG-13,0,1,1
Spider-Man: No Way Home,2021,148,PG-13,1921847111,1,1
The Lost Daughter,2021,122,R,703281,1,1
Anonymously Yours,2021,101,R,0,1,1
Red Rocket,2021,130,R,2200000,1,1
Being the Ricardos,2021,132,R,0,1,1
The Hating Game,2021,102,R,0,1,1
Don't Look Up,2021,138,R,791863,1,1
Christmas with the Tuches,2021,101,U,19259766,1,1
West Side Story,2021,156,PG-13,76016171,1,1
The Tragedy of Macbeth,2021,105,R,176248,1,1
Back to the Outback,2021,92,PG,0,1,1
Encounter,2021,108,R,0,1,1
Silent Night,2021,92,R,438825,1,1
Single All the Way,2021,99,10,0,1,1
Diary of a Wimpy Kid,2021,58,PG,0,1,1
Nightmare Alley,2021,150,R,39629195,1,1
The Advent Calendar,2021,104,16,456555,1,1
Sing 2,2021,109,PG,408402685,1,1
Megaboa,2021,100,16,0,1,1
A Castle for Christmas,2021,98,G,0,1,1
Licorice Pizza,2021,133,R,33276075,1,1
South Park: Post COVID,2021,59,R,0,1,1
Far from the Tree,2021,7,G,0,1,1
8-Bit Christmas,2021,98,PG,0,1,1
The Hand of God,2021,130,R,167909,1,1
The Unforgivable,2021,112,R,0,1,1
House of Gucci,2021,158,R,153235995,1,1
A Boy Called Christmas,2021,104,PG,3700000,1,1
Resident Evil: Welcome to Raccoon City,2021,107,R,41914915,1,1
Black Friday,2021,84,NR,0,1,1
C'mon C'mon,2021,109,R,4300000,1,1
The Princess Switch 3: Romancing the Star,2021,106,PG,0,1,1
King Richard,2021,144,PG-13,39400000,1,1
Ghostbusters: Afterlife,2021,124,PG-13,204334455,1,1
All Too Well: The Short Film,2021,15,PG-13,0,1,1
14 Peaks: Nothing Is Impossible,2021,101,14,0,1,1
The Simpsons in Plusaversary,2021,4,G,0,1,1
Belfast,2021,98,PG-13,49158343,1,1
Apex,2021,108,PG-13,0,1,1
Multiverse,2021,93,R,0,1,1
Ciao Alberto,2021,7,PG,0,1,1
Home Sweet Home Alone,2021,93,PG,0,1,1
"tick, tick... BOOM!",2021,115,PG-13,0,1,1
Clifford the Big Red Dog,2021,97,PG,107347356,1,1
One Shot,2021,97,NR,29439,1,1
Dangerous,2021,99,R,0,1,1
Love Hard,2021,105,M,0,1,1
Happening,2021,100,R,171765,1,1
Spencer,2021,116,R,25246967,1,1
Finch,2021,115,PG-13,0,1,1
Red Notice,2021,118,PG-13,178143,1,1
"Paris, 13th District",2021,106,R,2480870,1,1
Eternals,2021,156,PG-13,402064899,1,1
Sword Art Online the Movie â Progressive â Aria of a Starless Night,2021,97,PG-13,14037060,1,1
Army of Thieves,2021,127,R,46900000,1,1
The Burning Sea,2021,104,PG-13,2836382,1,1
Paranormal Activity: Next of Kin,2021,98,R,0,1,1
Compartment No. 6,2021,106,R,0,1,1
The Shadow in My Eye,2021,107,16,0,1,1
Freaks Out,2021,141,16,3279079,1,1
Antlers,2021,99,R,18867659,1,1
Nobody Sleeps in the Woods Tonight 2,2021,97,18,0,1,1
Hypnotic,2021,89,14,0,1,1
Passing,2021,98,PG-13,0,1,1
The Power of the Dog,2021,127,R,0,1,1
7 Prisoners,2021,93,14,0,1,1
The Harder They Fall,2021,139,R,0,1,1
The Electrical Life of Louis Wain,2021,111,PG-13,0,1,1
Last Night in Soho,2021,116,R,22957625,1,1
The French Dispatch,2021,108,R,46333545,1,1
Stuck Together,2021,126,12,0,1,1
Night Teeth,2021,107,R,0,1,1
Lost Illusions,2021,149,M,8600000,1,1
Yara,2021,96,12,0,1,1
The Good Boss,2021,120,M,365000,1,1
Marilyn's Eyes,2021,110,14,0,1,1
The Inner Cage,2021,117,NR,0,1,1
Halloween Kills,2021,105,R,133423964,1,1
Ron's Gone Wrong,2021,107,PG,60692022,1,1
Waiting for Bojangles,2021,124,M,0,1,1
The Wolf and the Lion,2021,99,PG,15300000,1,1
The Worst Person in the World,2021,128,R,12687507,1,1
The Last Duel,2021,153,R,30552111,1,1
Encanto,2021,102,PG,261292688,1,1
Injustice,2021,78,R,0,1,1
Photocopier,2021,130,14,0,1,1
The Manor,2021,81,14,0,1,1
Parallel Mothers,2021,123,R,23099858,1,1
Pleasure,2021,108,NR,393824,1,1
Mass,2021,111,PG-13,131357,1,1
My Best Friend Anne Frank,2021,103,PG-13,0,1,1
The Catholic School,2021,107,16,0,1,1
Eiffel,2021,108,R,13000000,1,1
LEGO Star Wars Terrifying Tales,2021,45,G,0,1,1
Old Henry,2021,99,NR,77463,1,1
Witch Hunt,2021,92,R,56415,1,1
The Addams Family 2,2021,93,PG,119815153,1,1
Venom: Let There Be Carnage,2021,97,PG-13,506863592,1,1
Friendzone,2021,88,12,0,1,1
No One Gets Out Alive,2021,85,R,0,1,1
No Time to Die,2021,163,PG-13,774153024,1,1
V/H/S/94,2021,103,R,0,1,1
The Guilty,2021,91,R,0,1,1
Dear Evan Hansen,2021,137,PG-13,19133454,1,1
There's Someone Inside Your House,2021,96,NR,0,1,1
My Son,2021,95,R,962689,1,1
Three Floors,2021,119,16,0,1,1
Intrusion,2021,93,14,0,1,1
The Summit of the Gods,2021,95,PG,1756552,1,1
My Little Pony: A New Generation,2021,90,PG,4100000,1,1
The Many Saints of Newark,2021,120,R,13037403,1,1
Mad God,2021,84,NR,322619,1,1
The Eyes of Tammy Faye,2021,126,PG-13,2404127,1,1
The Starling,2021,102,PG-13,0,1,1
Cry Macho,2021,104,PG-13,16510734,1,1
Nightbooks,2021,101,12,0,1,1
Spoiled Brats,2021,100,12,0,1,1
Dune,2021,155,PG-13,407573628,1,1
Schumacher,2021,112,PG-13,0,1,1
Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,2021,72,PG,0,1,1
The Desperate Hour,2021,84,PG-13,0,1,1
The Mad Women's Ball,2021,122,16,0,1,1
Prey,2021,87,16,0,1,1
Some Like It Rare,2021,88,18,0,1,1
Blue Bayou,2021,117,R,750000,1,1
Kate,2021,106,R,0,1,1
Time Is Up,2021,108,R,0,1,1
Copshop,2021,108,R,6807158,1,1
Infinite,2021,106,PG-13,0,1,1
Delicious,2021,112,AA,8356097,1,1
Black Box,2021,130,G,9738741,1,1
Official Competition,2021,114,M,4732705,1,1
Zone 414,2021,98,R,0,1,1
The Innocents,2021,117,MA15+,322000,1,1
The Card Counter,2021,111,R,5040860,1,1
Cinderella,2021,113,PG,0,1,1
The Tomorrow War,2021,138,PG-13,14400000,1,1
Afterlife of the Party,2021,109,PG,0,1,1
After We Fell,2021,99,R,21753705,1,1
Malignant,2021,111,R,34891791,1,1
Shang-Chi and the Legend of the Ten Rings,2021,132,PG-13,432243292,1,1
Prisoners of the Ghostland,2021,103,NR,0,1,1
Mortal Kombat Legends: Battle of the Realms,2021,80,R,0,1,1
The Last Rite,2021,107,16,0,1,1
Vacation Friends,2021,103,R,0,1,1
He's All That,2021,91,M,0,1,1
The Colony,2021,104,R,328914,1,1
Queenpins,2021,110,R,0,1,1
The Voyeurs,2021,117,R,0,1,1
Candyman,2021,91,R,77411570,1,1
The Witcher: Nightmare of the Wolf,2021,83,R,0,1,1
No Man of God,2021,100,NR,0,1,1
The ProtÃ©gÃ©,2021,109,R,8639684,1,1
Drive My Car,2021,179,NR,15356046,1,1
The Stronghold,2021,105,16,0,1,1
Sweet Girl,2021,110,R,0,1,1
Reminiscence,2021,116,PG-13,18717947,1,1
Like a Cat on a Highway 2,2021,109,12+,0,1,1
CODA,2021,112,PG-13,1905058,1,1
Lamb,2021,106,R,3200000,1,1
Respect,2021,145,PG-13,31217372,1,1
An Egg Rescue,2021,89,PG,4093345,1,1
Don't Breathe 2,2021,98,R,53785551,1,1
The Kissing Booth 3,2021,112,PG-13,0,1,1
SAS: Red Notice,2021,120,MA15+,0,1,1
